,gt_config,relocation,recency,weighted,augmented,features,epoch,rs,model,fn,r2,r2_mean_wi,r2_std_wi,rmse,rmse_mean_wi,rmse_std_wi,nrmse,nrmse_mean_wi,nrmse_std_wi,mse,mse_mean_wi,mse_std_wi,country
191,DHS2019_MIS2016_all_none,none,ON,no,yes,images+metadata,3,1924663743,CNN$_a$+CB,DHS2019_MIS2016_all_none/epoch3-rs1924663743/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5461424788117146,0.7533244199107073,0.33896053771272183,5.32040583098938,7.79855961018788,2.8422520517908803,0.6530622246265023,0.49530558860135393,0.8108188606516508,34.4479643597816,60.81753199365374,8.078396725909469,Sierra Leone
192,DHS2019_MIS2016_all_none,none,ON,yes,yes,images+metadata,1,1752564409,CNN$_a$+CB$_w$,DHS2019_MIS2016_all_none/epoch1-rs1752564409/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/weighted/test_pred_xgb.csv,0.586359656197751,0.8175624029743894,0.35515690942111255,4.769569137370567,6.759939865215258,2.7791984095258755,0.613391352635192,0.425958531157562,0.800824174112822,26.71036539041882,45.69678698132648,7.723943799511155,Sierra Leone
193,DHS2019_MIS2016_all_none,none,ON,yes,yes,images+metadata,2,1354146755,CNN$_a$+CB$_w$,DHS2019_MIS2016_all_none/epoch2-rs1354146755/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/weighted/test_pred_xgb.csv,0.5986638111552918,0.8045156463159624,0.39281197599462103,4.828051479041638,6.970064586887091,2.6860383711961844,0.6090086067304851,0.440926448710103,0.7770907647508671,27.89830123845788,48.58180034537751,7.214802131538251,Sierra Leone
194,DHS2019_MIS2016_all_none,none,ON,yes,yes,images+metadata,3,1924663743,CNN$_a$+CB$_w$,DHS2019_MIS2016_all_none/epoch3-rs1924663743/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/weighted/test_pred_xgb.csv,0.5509589369728283,0.7510774977097621,0.3508403762358946,5.325296739297423,7.833996913175534,2.8165965654193115,0.6505281657994739,0.4975562983595783,0.8035000332393696,34.652361923987826,61.371507635643795,7.933216212331862,Sierra Leone
195,DHS2016_all_none,none,O-O,no,no,metadata,1,3999197146,CB,DHS2016_all_none/epoch1-rs3999197146/xgb-all/test_pred_xgb.csv,0.541064365231965,0.7839458355919491,0.2981828948719809,5.181790301019296,7.377065887934707,2.9865147141038855,0.64899955956131,0.4631881865132973,0.8348109326093226,31.670185626244454,54.42110111492989,8.919270137559014,Uganda
196,DHS2016_all_none,none,O-O,no,no,metadata,2,1069517095,CB,DHS2016_all_none/epoch2-rs1069517095/xgb-all/test_pred_xgb.csv,0.61003366946126,0.7812173155427345,0.4388500233797854,5.165993280816073,7.5485870920757385,2.7833994695564064,0.60628970089536,0.4661037820216726,0.7464756197690474,32.36423984688967,56.98116708665245,7.747312607126886,Uganda
197,DHS2016_all_none,none,O-O,no,no,metadata,3,2578790154,CB,DHS2016_all_none/epoch3-rs2578790154/xgb-all/test_pred_xgb.csv,0.636747675510998,0.8326485292605619,0.4408468217614341,4.596364949524187,6.535407925243965,2.6573219738044083,0.5763997828118919,0.40765326042393835,0.7451463051998455,24.886458410902694,42.71155674934163,7.061360072463757,Uganda
198,DHS2016_all300_none,none,O300,no,no,metadata,1,2202381532,CB,DHS2016_all300_none/epoch1-rs2202381532/xgb-all/test_pred_xgb.csv,0.6502792612763241,0.8278552558936326,0.4727032666590155,4.8221373033606,7.036243248664118,2.6080313580570813,0.5660528538377404,0.41164910115255365,0.7204566065229271,28.155273309490223,49.50871905437138,6.801827564609063,Uganda
199,DHS2016_all300_none,none,O300,no,no,metadata,2,2903304667,CB,DHS2016_all300_none/epoch2-rs2903304667/xgb-all/test_pred_xgb.csv,0.5313288700832776,0.7568219118366265,0.3058358283299286,5.361157162390026,7.8782228534811365,2.8440914712989165,0.6579467868785991,0.4892631506007997,0.8266304231563986,35.077625813113855,62.06639532911247,8.088856297115235,Uganda
200,DHS2016_all300_none,none,O300,no,no,metadata,3,2033504695,CB,DHS2016_all300_none/epoch3-rs2033504695/xgb-all/test_pred_xgb.csv,0.5678315981973944,0.792015828624939,0.3436473677698497,5.466429462058044,8.0174941495332,2.9153647745828892,0.6280596368627989,0.45241887153553695,0.8037004021900608,36.3897821033389,64.28021243779907,8.499351768878741,Uganda
201,MIS2018_all_none,none,N-N,no,no,metadata,1,3643624925,CB,MIS2018_all_none/epoch1-rs3643624925/xgb-all/test_pred_xgb.csv,0.5054667026941733,0.7687863205753814,0.2421470848129652,5.004475133653701,6.821289903151299,3.1876603641561023,0.6705587019317497,0.477190152724864,0.8639272511386354,28.345587270022833,46.52999594283385,10.161178597211814,Uganda
202,MIS2018_all_none,none,N-N,no,no,metadata,2,1323964062,CB,MIS2018_all_none/epoch2-rs1323964062/xgb-all/test_pred_xgb.csv,0.4028829395947951,0.7782315200214982,0.027534359168091993,4.956376195247084,6.646398066952171,3.2663543235419965,0.7229896354014598,0.4673417930101898,0.9786374777927297,27.421838915653524,44.17460726438556,10.669070566921494,Uganda
203,MIS2018_all_none,none,N-N,no,no,metadata,3,3218571448,CB,MIS2018_all_none/epoch3-rs3218571448/xgb-all/test_pred_xgb.csv,0.5168076350874236,0.7804403412087311,0.25317492896611615,4.75114866361097,6.48119810529004,3.021099221931901,0.6613135636058871,0.46500859916181286,0.8576185280499614,25.56648469438637,42.005928880015205,9.127040508757537,Uganda
204,MIS2018_all300_none,none,N300,no,no,metadata,1,1386612925,CB,MIS2018_all300_none/epoch1-rs1386612925/xgb-all/test_pred_xgb.csv,0.4976596232602094,0.7522406395180393,0.2430786070023795,4.721279057616021,6.99484187170388,2.447716243528163,0.6784339498507048,0.49378808432397636,0.8630798153774332,27.45956380948673,48.92781281014184,5.991314808831621,Uganda
205,MIS2018_all300_none,none,N300,no,no,metadata,2,2281447062,CB,MIS2018_all300_none/epoch2-rs2281447062/xgb-all/test_pred_xgb.csv,0.5334428413666708,0.7706369359391279,0.29624874679421365,4.894283604025173,6.972613448819248,2.8159537592310966,0.6536583845313033,0.47510249473597854,0.8322142743266281,28.2734669403914,48.61733830665506,7.929595574127744,Uganda
206,MIS2018_all300_none,none,N300,no,no,metadata,3,3882698729,CB,MIS2018_all300_none/epoch3-rs3882698729/xgb-all/test_pred_xgb.csv,0.2791179277913529,0.691094354996227,-0.13285849941352113,5.571171947810757,8.093001586079291,3.0493423095422227,0.8036206443638239,0.5513641090943117,1.0558771796333362,37.39758159652311,65.49667467228193,9.298488520764298,Uganda
207,DHS2016_MIS2018_oldest_none,none,O-N,no,no,metadata,1,3925098530,CB,DHS2016_MIS2018_oldest_none/epoch1-rs3925098530/xgb-all/test_pred_xgb.csv,0.4591583991076463,0.7412271055972344,0.17708969261805818,5.0539324454828956,7.126311919293666,2.9815529716721243,0.7067996303871233,0.5078917136931848,0.9057075470810619,29.836989846976927,50.784321571066975,8.889658122886875,Uganda
208,DHS2016_MIS2018_oldest_none,none,O-N,no,no,metadata,2,1578119884,CB,DHS2016_MIS2018_oldest_none/epoch2-rs1578119884/xgb-all/test_pred_xgb.csv,0.42985159309768983,0.7373823403446014,0.12232084585077829,5.129115265340998,7.179056960875213,3.079173569806783,0.723506322164295,0.5116508488336412,0.9353617954949488,30.510084360243752,51.53885884749086,9.481309872996647,Uganda
209,DHS2016_MIS2018_oldest_none,none,O-N,no,no,metadata,3,3589793320,CB,DHS2016_MIS2018_oldest_none/epoch3-rs3589793320/xgb-all/test_pred_xgb.csv,0.4543705918615971,0.7330534674795262,0.17568771624366808,5.111037507781191,7.237983317659691,2.984091697902691,0.7111646314068194,0.5158505258429982,0.9064787369706406,30.646602884105878,52.38840250671999,8.904803261491764,Uganda
210,DHS2016_MIS2018_all_none,none,ON,no,no,metadata,1,2940382681,CB,DHS2016_MIS2018_all_none/epoch1-rs2940382681/xgb-all/test_pred_xgb.csv,0.5057180043606052,0.7547346260280074,0.256701382693203,5.356799196881268,7.69789176620194,3.0157066275605966,0.6770378320042686,0.49403335668109777,0.8600423073274395,34.17601205383627,59.25753764415963,9.094486463512906,Uganda
211,DHS2016_MIS2018_all_none,none,ON,no,no,metadata,2,1773555036,CB,DHS2016_MIS2018_all_none/epoch2-rs1773555036/xgb-all/test_pred_xgb.csv,0.5598102408077276,0.8004201872368272,0.31920029437862796,4.814700301911154,6.843853086942905,2.785547516879403,0.6343717881038381,0.44565261437684117,0.8230909618308351,27.298800022225464,46.83832507565792,7.759274968793007,Uganda
212,DHS2016_MIS2018_all_none,none,ON,no,no,metadata,3,3313429669,CB,DHS2016_MIS2018_all_none/epoch3-rs3313429669/xgb-all/test_pred_xgb.csv,0.5709800144462194,0.79367958572619,0.34828044316624884,4.887804501784176,6.981267189168186,2.7943418144001653,0.6292179666369224,0.4531158496770686,0.8053200835967762,28.273218871130737,48.738091566556264,7.808346175705209,Uganda
213,DHS2016_all_rc,rc,O-O,no,no,metadata,1,3999197146,CB,DHS2016_all_rc/epoch1-rs3999197146/xgb-all/test_pred_xgb.csv,0.5464321135023003,0.7529195256102641,0.3399447013943364,5.392644024210019,7.888992710496039,2.896295337923998,0.652461517983812,0.4953308378291149,0.8095921981385091,35.31236633536996,62.236205986259634,8.388526684480285,Uganda
214,DHS2016_all_rc,rc,O-O,no,no,metadata,2,1069517095,CB,DHS2016_all_rc/epoch2-rs1069517095/xgb-all/test_pred_xgb.csv,0.580197834520158,0.7613676577869541,0.39902801125336196,5.382027771475991,7.88358670923632,2.8804688337156628,0.629648779331597,0.4867890555211696,0.7725085031420246,35.22402005202741,62.15093940204755,8.29710070200727,Uganda
215,DHS2016_all_rc,rc,O-O,no,no,metadata,3,2578790154,CB,DHS2016_all_rc/epoch3-rs2578790154/xgb-all/test_pred_xgb.csv,0.5510611230805147,0.8160196144432955,0.28610263171773387,4.927505007658844,6.852415614592801,3.0025944007248877,0.6346959872055469,0.4274269638592427,0.841965010551851,27.985586445189842,46.95559975511524,9.015573135264448,Uganda
216,DHS2016_all300_rc,rc,O300,no,no,metadata,1,2202381532,CB,DHS2016_all300_rc/epoch1-rs2202381532/xgb-all/test_pred_xgb.csv,0.5326422048754587,0.7635424636026884,0.3017419461482289,5.6238524893460795,8.246516674582239,3.0011883041099203,0.6557597289928625,0.4824550625613785,0.8290643954243466,38.50608425044454,68.0050372641629,9.00713123672618,Uganda
217,DHS2016_all300_rc,rc,O300,no,no,metadata,2,2903304667,CB,DHS2016_all300_rc/epoch2-rs2903304667/xgb-all/test_pred_xgb.csv,0.4954727666080465,0.7502471222160422,0.24069841100005085,5.479276350808746,7.9840140460074505,2.9745386556100417,0.6801889025245902,0.49583312623158166,0.8645446788175988,36.29618025028133,63.744480286844265,8.847880213718394,Uganda
218,DHS2016_all300_rc,rc,O300,no,no,metadata,3,2033504695,CB,DHS2016_all300_rc/epoch3-rs2033504695/xgb-all/test_pred_xgb.csv,0.6008093306694755,0.7660306977032869,0.4355879636356641,5.6035389291045945,8.503602472824175,2.7034753853850146,0.6125683648940009,0.47984945956785124,0.7452872702201505,39.81001708760204,72.31125501582143,7.308779159382654,Uganda
219,MIS2018_all_rc,rc,N-N,no,no,metadata,1,3643624925,CB,MIS2018_all_rc/epoch1-rs3643624925/xgb-all/test_pred_xgb.csv,0.47961637634480464,0.7261397052010292,0.23309304748858006,5.3152056796408065,7.4237661066553065,3.2066452526263065,0.6942047791002529,0.5193369776868637,0.8690725805136421,32.69743849125746,55.11230320632409,10.28257377619083,Uganda
220,MIS2018_all_rc,rc,N-N,no,no,metadata,2,1323964062,CB,MIS2018_all_rc/epoch2-rs1323964062/xgb-all/test_pred_xgb.csv,0.40786285785843196,0.7422377775202377,0.07348793819662625,5.176869016010814,7.165492940723866,3.1882450912977616,0.729538511622385,0.5038419734999974,0.9552350497447727,30.754597922873916,51.34428908356356,10.164906762184273,Uganda
221,MIS2018_all_rc,rc,N-N,no,no,metadata,3,3218571448,CB,MIS2018_all_rc/epoch3-rs3218571448/xgb-all/test_pred_xgb.csv,0.47368719239253154,0.7159733394711234,0.23140104531393968,5.2181846163936445,7.371545942089614,3.064823290697676,0.6994597133670493,0.528888670968134,0.8700307557659647,31.86641568977039,54.33968957633785,9.39314180320293,Uganda
222,MIS2018_all300_rc,rc,N300,no,no,metadata,1,1386612925,CB,MIS2018_all300_rc/epoch1-rs1386612925/xgb-all/test_pred_xgb.csv,0.49990765158368183,0.7905956515749702,0.20921965159239342,4.466262980212124,6.430662444021693,2.5018635164025556,0.668066672671166,0.4539608682239041,0.8821724771184281,23.806370261828608,41.35341946895105,6.25932105470616,Uganda
223,MIS2018_all300_rc,rc,N300,no,no,metadata,2,2281447062,CB,MIS2018_all300_rc/epoch2-rs2281447062/xgb-all/test_pred_xgb.csv,0.522934882105614,0.7807218564943665,0.2651479077168615,4.847551901185385,6.817600068228177,2.877503734142593,0.6574723062166797,0.4645401361057655,0.850404476327594,27.379849215154707,46.47967069030485,8.280027740004567,Uganda
224,MIS2018_all300_rc,rc,N300,no,no,metadata,3,3882698729,CB,MIS2018_all300_rc/epoch3-rs3882698729/xgb-all/test_pred_xgb.csv,0.31312230210824255,0.6538621397098863,-0.02761753549340118,5.735551252845499,8.566851828936453,2.9042506767545446,0.794642001211034,0.5836468183237847,1.0056371840982832,40.91281112619054,73.39095025895185,8.43467199342923,Uganda
225,DHS2016_MIS2018_oldest_rc,rc,O-N,no,no,metadata,1,3925098530,CB,DHS2016_MIS2018_oldest_rc/epoch1-rs3925098530/xgb-all/test_pred_xgb.csv,0.45809005236454864,0.7286036643545091,0.1875764403745882,5.130277149942101,7.298059933665656,2.9624943662185466,0.7100251442833226,0.5201321817404264,0.8999181068262189,31.01902583262629,53.26167879537596,8.776372869876628,Uganda
226,DHS2016_MIS2018_oldest_rc,rc,O-N,no,no,metadata,2,1578119884,CB,DHS2016_MIS2018_oldest_rc/epoch2-rs1578119884/xgb-all/test_pred_xgb.csv,0.45165866569068297,0.7507718940499047,0.1525454373314612,5.009670612667577,6.993650808757202,3.0256904165779526,0.7087760814176685,0.4984369663380502,0.9191151964972868,29.032977065900965,48.91115163483027,9.154802496971664,Uganda
227,DHS2016_MIS2018_oldest_rc,rc,O-N,no,no,metadata,3,3589793320,CB,DHS2016_MIS2018_oldest_rc/epoch3-rs3589793320/xgb-all/test_pred_xgb.csv,0.4700376966297439,0.7419307254541784,0.19814466780530937,5.029889851706428,7.116616878168499,2.943162825244356,0.7006232528404148,0.5072007488424805,0.8940457568383493,29.654221603266546,50.64623579063275,8.662207415900339,Uganda
228,DHS2016_MIS2018_all_rc,rc,ON,no,no,metadata,1,2940382681,CB,DHS2016_MIS2018_all_rc/epoch1-rs2940382681/xgb-all/test_pred_xgb.csv,0.5093527291128028,0.7368881466065658,0.2818173116190398,5.468678843395278,7.973038983773867,2.964318703016688,0.67853939547905,0.5116916854296703,0.8453871055284298,36.17826800491617,63.569350636777806,8.78718537305454,Uganda
229,DHS2016_MIS2018_all_rc,rc,ON,no,no,metadata,2,1773555036,CB,DHS2016_MIS2018_all_rc/epoch2-rs1773555036/xgb-all/test_pred_xgb.csv,0.5392756318417895,0.7724812697659975,0.3060699939175814,5.059740171436612,7.307199262606813,2.8122810802664118,0.6534073931323601,0.47582442430947813,0.8309903619552421,30.65204296893299,53.39516106344156,7.908924874424416,Uganda
230,DHS2016_MIS2018_all_rc,rc,ON,no,no,metadata,3,3313429669,CB,DHS2016_MIS2018_all_rc/epoch3-rs3313429669/xgb-all/test_pred_xgb.csv,0.5030136101580966,0.7710206561348089,0.23500656418138444,5.19104767693107,7.354638188768987,3.0274571650931525,0.6749262379752189,0.4773493180639233,0.8725031578865144,31.628099887086513,54.09070288769916,9.165496886473868,Uganda
231,DHS2016_all_ruc,ruc,O-O,no,no,metadata,1,3999197146,CB,DHS2016_all_ruc/epoch1-rs3999197146/xgb-all/test_pred_xgb.csv,0.5574750494860564,0.7676708538498777,0.3472792451222352,5.265015460519096,7.649872373595299,2.8801585474428926,0.6426992903893665,0.48031704821546267,0.8050815325632702,33.407930295352465,58.52054733229657,8.295313258408353,Uganda
232,DHS2016_all_ruc,ruc,O-O,no,no,metadata,2,1069517095,CB,DHS2016_all_ruc/epoch2-rs1069517095/xgb-all/test_pred_xgb.csv,0.5613006370160121,0.746683182174062,0.3759180918579621,5.528928679224608,8.122527840263787,2.935329518185428,0.6443822482000656,0.501542990727051,0.7872215056730801,37.295808948095505,65.97545851586031,8.616159380330698,Uganda
233,DHS2016_all_ruc,ruc,O-O,no,no,metadata,3,2578790154,CB,DHS2016_all_ruc/epoch3-rs2578790154/xgb-all/test_pred_xgb.csv,0.5811912297578311,0.8070216139367101,0.3553608455789521,4.935607262633772,7.0179823022485115,2.853232223019032,0.6189181783346775,0.437754368179291,0.8000819884900641,28.69650485657372,49.252075594673315,8.140934118474126,Uganda
234,DHS2016_all300_ruc,ruc,O300,no,no,metadata,1,2202381532,CB,DHS2016_all300_ruc/epoch1-rs2202381532/xgb-all/test_pred_xgb.csv,0.4072805228022889,0.7168827228893531,0.0976783227152247,6.2176029410991145,9.0235441514901,3.4116617307081296,0.7351850701431821,0.5279143582587928,0.9424557820275713,46.53189240933478,81.42434905389118,11.639435764778389,Uganda
235,DHS2016_all300_ruc,ruc,O300,no,no,metadata,2,2903304667,CB,DHS2016_all300_ruc/epoch2-rs2903304667/xgb-all/test_pred_xgb.csv,0.5385486686303769,0.7196446334548681,0.35745270380588556,5.59766826066956,8.45902831435415,2.7363082069849702,0.6603182241913783,0.5253330504954589,0.7953033978872978,39.52127131332926,71.55516002304522,7.4873826036133035,Uganda
236,DHS2016_all300_ruc,ruc,O300,no,no,metadata,3,2033504695,CB,DHS2016_all300_ruc/epoch3-rs2033504695/xgb-all/test_pred_xgb.csv,0.5029171203900893,0.7138096845923791,0.29202455618779943,6.216336895637465,9.404830573246091,3.027843218028838,0.6827065006169859,0.5307048256690835,0.8347081755648882,48.80933633221382,88.4508381114644,9.167834552963228,Uganda
237,MIS2018_all_ruc,ruc,N-N,no,no,metadata,1,3643624925,CB,MIS2018_all_ruc/epoch1-rs3643624925/xgb-all/test_pred_xgb.csv,0.5294774916375858,0.755442316183062,0.30351266709210967,5.035623174871832,7.015367091100274,3.0558792586433885,0.6594893203105865,0.49076701637861353,0.8282116242425593,29.276886733149794,49.21537542289273,9.338398043406865,Uganda
238,MIS2018_all_ruc,ruc,N-N,no,no,metadata,2,1323964062,CB,MIS2018_all_ruc/epoch2-rs1323964062/xgb-all/test_pred_xgb.csv,0.39356584148226403,0.6775926247413587,0.10953905822316934,5.569704623481005,8.013807806790714,3.125601440171296,0.7499787808286238,0.5634912732487077,0.9364662884085398,36.99524996349033,64.22111556417978,9.76938436280088,Uganda
239,MIS2018_all_ruc,ruc,N-N,no,no,metadata,3,3218571448,CB,MIS2018_all_ruc/epoch3-rs3218571448/xgb-all/test_pred_xgb.csv,0.525211264356219,0.7190771370179095,0.3313453916945286,5.094889008015562,7.331157767430459,2.8586202486006638,0.66874276137365,0.525990927647246,0.811494595100054,30.958791968332832,53.74587421095595,8.171709725709722,Uganda
240,MIS2018_all300_ruc,ruc,N300,no,no,metadata,1,1386612925,CB,MIS2018_all300_ruc/epoch1-rs1386612925/xgb-all/test_pred_xgb.csv,0.5094004836449861,0.7589082751831012,0.25989269210687116,4.660227662121998,6.900078274832967,2.4203770494110297,0.6702691342717787,0.48709842130931563,0.8534398472342418,26.734652630068766,47.61108019882189,5.858225061315642,Uganda
241,MIS2018_all300_ruc,ruc,N300,no,no,metadata,2,2281447062,CB,MIS2018_all300_ruc/epoch2-rs2281447062/xgb-all/test_pred_xgb.csv,0.5168467983262894,0.7516295283125667,0.2820640683400121,5.049983238695607,7.255775376675988,2.8441911007152263,0.667478048501362,0.49439668612152965,0.8405594108811945,30.367849667082634,52.64627631677758,8.08942301738769,Uganda
242,MIS2018_all300_ruc,ruc,N300,no,no,metadata,3,3882698729,CB,MIS2018_all300_ruc/epoch3-rs3882698729/xgb-all/test_pred_xgb.csv,0.26357318360063264,0.6651053195154242,-0.1379589523141589,5.741384503297178,8.426569900686868,3.056199105907489,0.8161705304131277,0.5740896200990361,1.0582514407272192,40.17371663305581,71.00708029116188,9.340352974949734,Uganda
243,DHS2016_MIS2018_oldest_ruc,ruc,O-N,no,no,metadata,1,3925098530,CB,DHS2016_MIS2018_oldest_ruc/epoch1-rs3925098530/xgb-all/test_pred_xgb.csv,0.4809596045730545,0.7349189068749356,0.2270003022711734,5.051185206678576,7.212649236487976,2.8897211768691755,0.6959283667864982,0.514044967786199,0.8778117657867973,30.18639874432838,52.022309008610584,8.350488480046174,Uganda
244,DHS2016_MIS2018_oldest_ruc,ruc,O-N,no,no,metadata,2,1578119884,CB,DHS2016_MIS2018_oldest_ruc/epoch2-rs1578119884/xgb-all/test_pred_xgb.csv,0.39599561423932134,0.7121765047241347,0.07981472375450793,5.334269605374968,7.515684787594741,3.1528544231551954,0.7466930733400661,0.5356422886871943,0.9577438579929377,33.21300442004614,56.485517826483004,9.940491013609279,Uganda
245,DHS2016_MIS2018_oldest_ruc,ruc,O-N,no,no,metadata,3,3589793320,CB,DHS2016_MIS2018_oldest_ruc/epoch3-rs3589793320/xgb-all/test_pred_xgb.csv,0.44665537780917053,0.7393056079536275,0.15400514766471352,5.087902194732404,7.1527209180101385,3.0230834714546697,0.7140485823848106,0.5097738810424298,0.9183232837271913,30.150225103161105,51.161416530939796,9.139033675382416,Uganda
246,DHS2016_MIS2018_all_ruc,ruc,ON,no,no,metadata,1,2940382681,CB,DHS2016_MIS2018_all_ruc/epoch1-rs2940382681/xgb-all/test_pred_xgb.csv,0.5221225567313266,0.740008547104203,0.30423656635845,5.4216516420458225,7.925619456461504,2.9176838276301407,0.6703679108226493,0.5086484069630628,0.8320874146822359,35.66416134332781,62.81544376864115,8.512878918014469,Uganda
247,DHS2016_MIS2018_all_ruc,ruc,ON,no,no,metadata,2,1773555036,CB,DHS2016_MIS2018_all_ruc/epoch2-rs1773555036/xgb-all/test_pred_xgb.csv,0.540911599039811,0.7741900788170498,0.3076331192625721,5.044409286801518,7.279706707905456,2.809111865697579,0.6520440442638307,0.47403418586880597,0.8300539026588553,30.44261961356331,52.99412975312369,7.891109474002933,Uganda
248,DHS2016_MIS2018_all_ruc,ruc,ON,no,no,metadata,3,3313429669,CB,DHS2016_MIS2018_all_ruc/epoch3-rs3313429669/xgb-all/test_pred_xgb.csv,0.5724493333942061,0.7729405684514739,0.3719580983369384,5.033425876630502,7.323740241130705,2.7431115121302985,0.6329497905089094,0.47534390136548776,0.7905556796523312,30.580915943769504,53.63717111955724,7.524660767981771,Uganda
249,DHS2016_MIS2018_all_none,none,ON,yes,no,metadata,1,2940382681,CB$_w$,DHS2016_MIS2018_all_none/epoch1-rs2940382681/xgb-all/weighted/test_pred_xgb.csv,0.45012190270499364,0.7147702842732335,0.18547352113675375,5.729144482529929,8.301394733901626,3.1568942311582324,0.716536043579585,0.5327648179636177,0.9003072691955523,39.43956785738489,68.91315452804965,9.965981186720128,Uganda
250,DHS2016_MIS2018_all_none,none,ON,yes,no,metadata,2,1773555036,CB$_w$,DHS2016_MIS2018_all_none/epoch2-rs1773555036/xgb-all/weighted/test_pred_xgb.csv,0.5656687120478583,0.7966357597295555,0.3347016643661611,4.831043607917904,6.9084348621983525,2.753652353637454,0.6317621896656046,0.4498579993577955,0.8136663799734136,27.654536764965332,47.726472245237574,7.582601284693092,Uganda
251,DHS2016_MIS2018_all_none,none,ON,yes,no,metadata,3,3313429669,CB$_w$,DHS2016_MIS2018_all_none/epoch3-rs3313429669/xgb-all/weighted/test_pred_xgb.csv,0.5609285603582024,0.8093573115017044,0.31249980921470033,4.790403931174324,6.710783625355109,2.870024236993539,0.631345874795304,0.4355602417165248,0.8271315078740833,26.635827993632304,45.03461686633426,8.237039120930346,Uganda
252,DHS2016_MIS2018_all_none,none,ON,yes,no,FBM,1,2940382681,CB$_w$,DHS2016_MIS2018_all_none/epoch1-rs2940382681/xgb-FBM/weighted/test_pred_xgb.csv,0.2514789822650098,0.4327707590154096,0.07018720551461,7.5397864275156605,11.706659484830684,3.3729133702006373,0.8566101509044528,0.7513070404816853,0.9619132613272202,74.21121044832722,137.04587629377622,11.376544602878223,Uganda
253,DHS2016_MIS2018_all_none,none,ON,yes,no,FBM,2,1773555036,CB$_w$,DHS2016_MIS2018_all_none/epoch2-rs1773555036/xgb-FBM/weighted/test_pred_xgb.csv,0.2104346612731957,0.43147117886824493,-0.010601856321853509,7.4724054580371195,11.55097424975363,3.39383666632061,0.8774996220247486,0.7521672086771406,1.0028320353723568,72.4715667180668,133.4250061184714,11.518127317662193,Uganda
254,DHS2016_MIS2018_all_none,none,ON,yes,no,FBM,3,3313429669,CB$_w$,DHS2016_MIS2018_all_none/epoch3-rs3313429669/xgb-FBM/weighted/test_pred_xgb.csv,0.22036319893832157,0.3553506086029583,0.08537578927368483,7.825301046671027,12.340278118198796,3.310323975143257,0.8774821807271371,0.8009399229776818,0.9540244384765925,81.62035442745214,152.28246403449603,10.958244820408256,Uganda
255,DHS2016_MIS2018_all_none,none,ON,yes,no,FBMV,1,2940382681,CB$_w$,DHS2016_MIS2018_all_none/epoch1-rs2940382681/xgb-FBMV/weighted/test_pred_xgb.csv,0.5005104797870601,0.714389890515635,0.28663106905848534,5.630647983927441,8.306928425557649,2.954367542297233,0.6878345575748606,0.5331199578313496,0.8425491573183715,38.86667372115853,69.00505986733766,8.728287574979392,Uganda
256,DHS2016_MIS2018_all_none,none,ON,yes,no,FBMV,2,1773555036,CB$_w$,DHS2016_MIS2018_all_none/epoch2-rs1773555036/xgb-FBMV/weighted/test_pred_xgb.csv,0.3170478739781041,0.657678443932586,-0.023582695976377854,6.189344680257268,8.963125896836054,3.41556346367848,0.7964528753423835,0.5836537456560222,1.0092520050287448,46.001849808474226,80.33762584253311,11.666073774415338,Uganda
257,DHS2016_MIS2018_all_none,none,ON,yes,no,FBMV,3,3313429669,CB$_w$,DHS2016_MIS2018_all_none/epoch3-rs3313429669/xgb-FBMV/weighted/test_pred_xgb.csv,0.4322235886402883,0.7058646861297131,0.15858249115086354,5.755339750927834,8.33559765286815,3.1750818489875177,0.7280330665418324,0.5410180287764572,0.9150481043072077,39.7816664891355,69.48218823050101,10.081144747769994,Uganda
258,DHS2016_MIS2018_all_none,none,ON,yes,no,FBP,1,2940382681,CB$_w$,DHS2016_MIS2018_all_none/epoch1-rs2940382681/xgb-FBP/weighted/test_pred_xgb.csv,0.34852328895340606,0.6100780525729737,0.08696852533383848,6.524193718444879,9.706049929984339,3.3423375069054204,0.7880529137274896,0.6229124249418169,0.9531934025131624,52.68931262670786,94.20740524334897,11.171220010066742,Uganda
259,DHS2016_MIS2018_all_none,none,ON,yes,no,FBP,2,1773555036,CB$_w$,DHS2016_MIS2018_all_none/epoch2-rs1773555036/xgb-FBP/weighted/test_pred_xgb.csv,0.39798040308929744,0.5973610245861417,0.19859978159245317,6.371489065869062,9.72076130127863,3.0222168304594943,0.763006168157943,0.6329888489151004,0.8930234874007855,51.813497423374415,94.4932002764362,9.133794570312633,Uganda
260,DHS2016_MIS2018_all_none,none,ON,yes,no,FBP,3,3313429669,CB$_w$,DHS2016_MIS2018_all_none/epoch3-rs3313429669/xgb-FBP/weighted/test_pred_xgb.csv,0.4721490625786133,0.658507371900164,0.2857907532570626,5.9534224918225656,8.981602398921344,2.9252425847237866,0.7129959575318261,0.5829466617125344,0.8430452533511178,44.61311291589557,80.66918165230965,8.5570441794815,Uganda
